"","nume","pret","reducere","sortimente","Date","RobotName","RobotVersion","Sortiment","Post_cheltuieli"
"3966","Prajitura in forma de ursulet cu capsuni si mere Barni 30g","115 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3967","Prajitura in forma de ursulet cu lapte Barni 150g","550 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3968","Prajitura in forma de ursulet cu mere si fructe de padure Barni 30g","115 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3969","Prajitura Musuroi de cartita Dr.Oetker 350g","1015 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"3970","Prajitura stratificata lapte Rollini d'Oro 28g","065 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3971","Prajitura tiramisu Balconi 300g","1090 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3972","Prajituracu umplutura de cacao Balconi 180g","810 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3973","Praline asortate Heidi Signature Deserts 180g","2550 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3974","Praline asortate Lindt Lindor 100g","1360 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3975","Praline asortate Piasten 200g","655 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3976","Praline ciocolata alba si cappucino 105g Primola","425 Lei/bucata","-15%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3977","Praline ciocolata cu alune intregi Heidi Bouquette 160g","1205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3978","Praline ciocolata cu lapte si crema de migdale I Love Milka 110g","630 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3979","Praline ciocolata Happiness 400g","1310 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3980","Praline ciocolata neagra cu umplutura cremoasa cu rom Passio 120g","1005 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3981","Praline ciocolata si crema de capsune cu iaurt Milka 120g","630 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3982","Praline clasic Lindt 125g","2960 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3983","Praline cu caramel Lindt Lindor 200g","2425 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3984","Praline cu ciocolata Milka Thank You A la desert au Chocolat 120g","630 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3985","Praline cu ciocolata neagra Lindt Lindor 100g","1440 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3986","Praline cu lapte Lindt Lindor 100g","1305 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3987","Praline cu lapte si umplutura cremoasa Lindt and Sprungli 212g","4790 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3988","Praline de ciocolata cu lapte si crema alune Milka 137.5g","1345 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3989","Praline din ciocolata amaruie cu cirese Heidi 155g","1205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3990","Praline din ciocolata amaruie cu cirese Heidi Bouquet 120g","899 Lei/bucata","-6%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3991","Praline din ciocolata amaruie cu cirese Heidi Moments 150g","1585 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3992","Praline din ciocolata cu alune Heidi Bouquet 120g","899 Lei/bucata","-6%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3993","Praline din ciocolata cu alune Heidi Bouquet 220g","1670 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3994","Praline din ciocolata cu lapte Merci Crocant 125g","1240 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3995","Praline din ciocolata cu lapte si alune de padure Heidi Moments 142g","1770 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3996","Praline din ciocolata cu lapte si migdale Heidi Moments 142g","1600 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3997","Praline din ciocolata cu lapte si tiramisu Heidi Bouquette 160g","1205 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3998","Praline din ciocolata cu tiramisu Heidi Bouquet 120g","899 Lei/bucata","-6%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"3999","Praline din ciocolata cu tiramisu Heidi Bouquet 220g","1670 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4000","Praline lapte si capsuni 103g Primola","425 Lei/bucata","-15%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4001","Praline lapte, caramel si frisca 104g Primola","425 Lei/bucata","-15%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4002","Praline lapte, coniac si ciocolata 107g Primola","425 Lei/bucata","-15%","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4003","Praline umplute cu coniac Piasten 250g","845 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4004","Praline umplute cu crema de lichior si irish whiskey Warner Hudson 150g","715 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4005","Praline umplute cu crema fina si whiskey Laroshell 150g","880 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4006","Praline umplute cu lichior  Warner Hudson 150g","715 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4007","Praz per kg","599 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4008","Preparat instant pentru bautura cu cacao Carrefour Xtrem 800g","1099 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"4009","Preparat lichid pentru gatit Meggle 15% grasime 1L","850 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"4010","Prezel Schar Salinis 60g","670 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4011","Prosciutto cotto Bio, feliat Golfera 80g","1745 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4012","Prosciutto crudo San Vincenzo per kg","8150 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4013","Prosciutto crudo, feliat Beretta 70g","1265 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4014","Prosciutto Crudo, feliat Zimbo 70g","1129 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4015","Prosciutto Crudo, feliat Zimbo 80g","1358 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4016","Prosciutto di Parma, feliat Beretta 70g","1785 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4017","Prune fara samburi deshidratate Orlando's 200g","1099 Lei/bucata","","Fructe confiate si mixuri",20170803,"carrefour.js","v1",NA,NA
"4018","Prune fara samburi uscate Orlando'S 400g","1553 Lei/bucata","","Fructe confiate si mixuri",20170803,"carrefour.js","v1",NA,NA
"4019","Prune Jasmin 75g","449 Lei/bucata","","Fructe confiate si mixuri",20170803,"carrefour.js","v1",NA,NA
"4020","Prune uscate Kluth 200g","1960 Lei/bucata","","Fructe confiate si mixuri",20170803,"carrefour.js","v1",NA,NA
"4021","Prune zaharisite glazurate in ciocolata Wawel 300g","2200 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4022","Pudding cu aroma de ciocolata Belgiana Dr.Oetker Premium 51g","180 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4023","Pudding cu aroma de fistic Dr.Oetker Premium 36g","180 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4024","Pudding cu aroma de vanilie bourbon Dr.Oetker Premium 34g","180 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4025","Pudra cacao instant cu aroma de caramel Lion 500g","999 Lei/bucata",NA,"Cafea si ceaiuri",20170803,"carrefour.js","v1",NA,NA
"4026","Pudra de cacao 1kg deZaan","4880 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4027","Pudra de cacao Schmidt 250g","1500 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4028","Pudra de cacao vanda Cosmin 75 g","305 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4029","Pufuleti cu arahide Lotto 35g","100 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4030","Pufuleti cu arahide Lotto 90g","210 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4031","Pufuleti cu arahide si alune de padure Star 32g","080 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4032","Pufuleti cu cascaval Gusto 35g","097 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4033","Pufuleti cu cascaval Star 32g","080 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4034","Pufuleti cu cereale integrale Lotto 55g","101 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4035","Pufuleti cu ciocolata Gusto 50g","130 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4036","Pufuleti cu gust de cascaval Star 125g","240 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4037","Pufuleti cu gust de pizza Lotto 35g","100 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4038","Pufuleti cu gust de pizza Lotto 75g","210 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4039","Pufuleti cu gust de pizza Star 32g","080 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4040","Pufuleti cu surprize Gusto 30g","120 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4041","Pufuleti cu surprize Gusto 60g","300 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4042","Pufuleti Gusto 45g","046 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4043","Pufuleti Gusto 85g","097 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4044","Pufuleti naturali Lotto 45g","060 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"4045","Pui fraged la punga cu usturoi Maggi Ideea Zilei 36g","249 Lei/bucata","-24%","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4046","Pui fraged la punga cu verdeata Maggi Ideea Zilei 34g","249 Lei/bucata","-15%","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4047","Pui fraged la punga picant Maggi Ideea Zilei 34g","325 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4048","Pui grill Agricola Puiul Fericit, per kg","1899 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4049","Pui grill Coco Rico, per kg","799 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4050","Pui grill Fragedo, per kg","1049 Lei/kg","","Carne",20170803,"carrefour.js","v1",16101,161
"4051","Pui griller Fragedo per kg","999 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4052","Pui Shanghai Carrefour Produse din Pui 210g","825 Lei/bucata","","Mancare gata preparata",20170803,"carrefour.js","v1",NA,NA
"4053","Pulpa de manzat fara os 500g","1599 Lei/bucata","","Carne",20170803,"carrefour.js","v1",15801,158
"4054","Pulpa de manzat gastro, per kg","2599 Lei/kg","-11%","Carne",20170803,"carrefour.js","v1",NA,NA
"4055","Pulpa de porc fara os 500g","1054 Lei/bucata","","Carne",20170803,"carrefour.js","v1",NA,NA
"4056","Pulpa de porc fara os gastro per kg","1699 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4057","Pulpa de porc fara os per kg","1699 Lei/kg","","Carne",20170803,"carrefour.js","v1",15901,159
"4058","Pulpa de pui cu piele Bravis per kg","799 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4059","Pulpa de pui cu piele cu o portiune de spate atasata Fragedo per kg","899 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4060","Pulpa de pui cu piele si o portiune din spate atasata Coco Rico per kg","799 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4061","Pulpa de pui superioara dezosata fara piele Coco Rico per kg","1749 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4062","Pulpa de rosii Baneasa 400g","310 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4063","Pulpa de rosii Baneasa 400g","310 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4064","Pulpa de rosii Carrefour 400g","229 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4065","Pulpa de rosii Carrefour 950g","435 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4066","Pulpa de rosii Cirio 390g","490 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4067","Pulpa de rosii Cirio 390g","490 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4068","Pulpa de rosii Cirio 400g","449 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4069","Pulpa de rosii Cirio 400g","449 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4070","Pulpa de rosii cu busuioc Cirio 390g","490 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4071","Pulpa de rosii cu ierburi aromatice Cirio 400g","495 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4072","Pulpa de rosii cu ierburi aromatice Cirio 400g","495 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4073","Pulpa de rosii cu usturoi Cirio 400g","495 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4074","Pulpa de rosii Mazza 400g","390 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4075","Pulpa de rosii Mazza 400g","390 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4076","Pulpa inferioaara de pui cu os si piele Coco Rico per kg","999 Lei/kg","-21%","Carne",20170803,"carrefour.js","v1",NA,NA
"4077","Pulpa inferioara de curcan cu os si piele Penes per kg","1399 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4078","Pulpa manzat fara os per kg","2888 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4079","Pulpa superioara de curcan cu os si piele Penes per kg","2199 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4080","Pulpa superioara de pui cu os si piele Coco Rico per kg","1149 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4081","Pulpa vitel fara os per kg","3200 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4082","Pulpe de pui Agricola Puiul Fericit, per kg","1949 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4083","Pulpe de pui cu piele Fragedo Family Pack per kg","1079 Lei/kg","","Carne",20170803,"carrefour.js","v1",16104,161
"4084","Pulpe de pui dezosate fara piele Agricola per kg","1749 Lei/kg","","Carne",20170803,"carrefour.js","v1",16113,161
"4085","Pulpe de pui dezosate fara piele Bravis per kg","1799 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4086","Pulpe de pui dezosate fara piele Fragedo per kg","1849 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4087","Pulpe de pui gastro Agricola per kg","1199 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4088","Pulpe de pui inferioare cu piele Bravis per kg","999 Lei/kg","-21%","Carne",20170803,"carrefour.js","v1",NA,NA
"4089","Pulpe de pui inferioare cu piele Fragedo per kg","1399 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4090","Pulpe de pui superioare cu piele refrigerate Fragedo per kg","1149 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4091","Pulpe pui afumate Angst per kg","2550 Lei/kg",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"4092","Pulpe pui inferioare cu piele Fragedo Family Pack per kg","1349 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4093","Punga magica Knorr 14g 1+1-50%","712 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4094","Quinoa 180g Panzani","620 Lei/bucata",NA,"Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"4095","Rahat asortat Carrefour 500g","400 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4096","Rahat cu aroma de fructe Sultan 400g","560 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",14802,148
"4097","Rahat cu cacao Feleacul 500g","440 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4098","Rahat cu cacao si cocos Feleacul 250g","483 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4099","Rahat Sultan 250 g","500 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"4100","Rasnita amestec iute condimente Kamis 47g","1200 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4101","Rasnita condimente pentru salata Kamis 38g","1200 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4102","Rasnita Verdeturi italiene Kotanyi 48g","1350 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"4103","Rasnita zahar Margaritar 250g","630 Lei/bucata","","Zahar si indulcitori",20170803,"carrefour.js","v1",NA,NA
"4104","Rasol alb de manzat per kg","2899 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4105","Rasol de manzat cu os per kg","1699 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4106","Rasol de porc per kg","899 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4107","Rasol de porc Scandia Sibiu 300g","975 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4108","Rasol manzat fara os per kg","2899 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4109","Rata tanara eviscerata fara organe Kacsa per kg","1979 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"4110","Ravioli cu carne de porc Baneasa 250g","600 Lei/bucata","","Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"4111","Ravioli vegetariene Carrefour Bio 650g","1669 Lei/bucata",NA,"Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"4112","Regina blue Gerola per kg","7075 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"4113","Ridichi roz legatura","149 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4114","Rigatoni De Cecco 500g","955 Lei/bucata","","Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"4115","Rinichi de porc per kg","799 Lei/kg","","Carne",20170803,"carrefour.js","v1",15913,159
"4116","Rio mix Bonduelle Gold 400g","1160 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4117","Rodii per bucata","399 Lei/bucata","","Fructe proaspete",20170803,"carrefour.js","v1",NA,NA
"4118","Rollini prajitura stratificata cacao 28g","065 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"4119","Rosii cherry Bio Carrefour 250g","649 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4120","Rosii cherry shakers 250g","299 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4121","Rosii cherry shakers La Cana Cherry Pera 250g","699 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4122","Rosii cherry trio mix La Cana 300g","699 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4123","Rosii cherry trio mix shakers La Cana 250g","499 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"4124","Rosii decojite Cirio 400g","450 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4125","Rosii decojite Cirio 400g","450 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4126","Rosii decojite cuburi Merve 400g","320 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4127","Rosii decojite Mazza 400g","450 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"4128","Rosii decojite Mazza 400g","450 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"4129","Rosii decojite Mutti 400g","450 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
